"CumulusCatalog","CumulusRecordID","CumulusRecordName","dcterms:modified","dcterms:title","dc:source","dcterms:type","ac:subtype","ac:caption","iptc:CVTerm","ac:subjectPart","ac:subjectOrientation","xmp:CreateDate","ac:digitizationDate","dcterms:creator","dc:creator","dcterms:rightsHolder","dcterms:license","dc:rights","dwc:scientificName","dwc:catalogNumber","dwc:recordedBy","dwc:recordNumber","dwc:country","dwc:countryCode","dwc:stateProvince","dwc:locality","dwc:decimalLatitude","dwc:decimalLongitude","exif:PixelXDimension","exif:PixelYDimension","HeroImage","xmp:Rating","ThumbnailUrlEnabled","PreviewUrlEnabled","FileFormat"
"flora_illustrations","307","LEMBCORD.TIF","","Lemboglossum cordatum","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lemboglossum cordatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","308","LEPTMENZ.TIF","","Leptoceras menziesii","","Image","Illustration","","","","","2012-10-18 14:45:04","2012-10-18 14:45:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Leptoceras menziesii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","309","LICUSPIN.TIF","","Licuala spinosa","","Image","Illustration","","","","","2012-10-18 14:45:06","2012-10-18 14:45:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Licuala spinosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","310","LEUCIXIO.TIF","","Leucocoryne ixiodes","","Image","Illustration","","","","","2012-10-18 14:45:04","2012-10-18 14:45:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Leucocoryne ixiodes","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","311","LICURAMS.TIF","","Licuala ramsayi","","Image","Illustration","","","","","2012-10-18 14:45:06","2012-10-18 14:45:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Licuala ramsayi","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","313","LILILFOR.TIF","","Lilium formosanum","","Image","Illustration","","","","","2012-10-18 14:45:08","2012-10-18 14:45:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lilium formosanum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","314","LILILONG.TIF","","Lilium longiflorum","","Image","Illustration","","","","","2012-10-18 14:45:08","2012-10-18 14:45:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lilium longiflorum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","315","LILIREGA.TIF","","Lilium regale","","Image","Illustration","","","","","2012-10-18 14:45:08","2012-10-18 14:45:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lilium regale","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","316","LILILANC.TIF","","Lilium lancifolium","","Image","Illustration","","","","","2012-10-18 14:45:06","2012-10-18 14:45:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lilium lancifolium","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","317","LIPAREFL.TIF","","Liparia reflexa","","Image","Illustration","","","","","2012-10-18 14:45:10","2012-10-18 14:45:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Liparia reflexa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","318","LINOMINO.TIF","","Linospadix minor","","Image","Illustration","","","","","2012-10-18 14:45:10","2012-10-18 14:45:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Linospadix minor","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","319","LIPALATI.TIF","","Liparia latifolia","","Image","Illustration","","","","","2012-10-18 14:45:10","2012-10-18 14:45:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Liparia latifolia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","320","LILIXTES.TIF","","Lilium ×testaceum","","Image","Illustration","","","","","2012-10-18 14:45:08","2012-10-18 14:45:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lilium ×testaceum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","321","LITTMODE.TIF","","Littonia modesta","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Littonia modesta","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","322","LIRIMUSC.TIF","","Liriope muscari","","Image","Illustration","","","","","2012-10-18 14:45:10","2012-10-18 14:45:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Liriope muscari","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","323","LIRISPIC.TIF","","Liriope spicata","","Image","Illustration","","","","","2012-10-18 14:45:10","2012-10-18 14:45:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Liriope spicata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","324","LIVIDECI.TIF","","Livistona decipiens","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Livistona decipiens","","","","","","","",,,2540,2836,,,,,"TIFF Image"
"flora_illustrations","325","LOMALONG.TIF","","Lomandra longifolia","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lomandra longifolia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","326","LYCASKIN.TIF","","Lycaste skinneri","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lycaste skinneri","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","327","LUDIDISC.TIF","","Ludisia discolor","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ludisia discolor","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","328","LYCAXYTR.TIF","","Lycaste xytriophora","","Image","Illustration","","","","","2012-10-18 14:45:12","2012-10-18 14:45:12","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lycaste xytriophora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","329","LYSIAMER.TIF","","Lysichiton americanus","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lysichiton americanus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","330","MASDCAUD.TIF","","Masdevallia caudata","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Masdevallia caudata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","331","MAIASTEL.TIF","","Maianthemum stellatum","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Maianthemum stellatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","332","MASDROLF.TIF","","Masdevallia rolfeana","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Masdevallia rolfeana","","","","","","","",,,2504,2836,,,,,"TIFF Image"
"flora_illustrations","333","MASDVEIT.TIF","","Masdevallia veitchiana","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Masdevallia veitchiana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","334","MAXIDENS.TIF","","Maxillaria densa","","Image","Illustration","","","","","2012-10-18 14:45:14","2012-10-18 14:45:14","Pearson, Su","","Royal Botanic Gardens Victoria","","","Maxillaria densa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","335","MAXINIGR.TIF","","Maxillaria nigrescens","","Image","Illustration","","","","","2012-10-18 14:45:16","2012-10-18 14:45:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Maxillaria nigrescens","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","336","MAXITENU.TIF","","Maxillaria tenuifolia","","Image","Illustration","","","","","2012-10-18 14:45:16","2012-10-18 14:45:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Maxillaria tenuifolia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","337","MERESOBO.TIF","","Merendera sobolifera","","Image","Illustration","","","","","2012-10-18 14:45:16","2012-10-18 14:45:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Merendera sobolifera","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","338","MILLDENS.TIF","","Milligania densiflora","","Image","Illustration","","","","","2012-10-18 14:45:16","2012-10-18 14:45:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Milligania densiflora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","339","MILTPHAL.TIF","","Miltoniopsis phalaenopsis","","Image","Illustration","","","","","2012-10-18 14:45:18","2012-10-18 14:45:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Miltoniopsis phalaenopsis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","340","MAXIVARI.TIF","","Maxillaria variabilis","","Image","Illustration","","","","","2012-10-18 14:45:16","2012-10-18 14:45:16","Pearson, Su","","Royal Botanic Gardens Victoria","","","Maxillaria variabilis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","341","MILTREGN.TIF","","Miltonia regnelli","","Image","Illustration","","","","","2012-10-18 14:45:18","2012-10-18 14:45:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Miltonia regnelli","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","342","MOLICAPI.TIF","","Molineria capitulata","","Image","Illustration","","","","","2012-10-18 14:45:18","2012-10-18 14:45:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Molineria capitulata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","343","MORMACUN.TIF","","Mormodes maculatum var. unicolor","","Image","Illustration","","","","","2012-10-18 14:45:18","2012-10-18 14:45:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Mormodes maculatum var. unicolor","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","344","MONSDELI.TIF","","Monstera deliciosa","","Image","Illustration","","","","","2012-10-18 14:45:18","2012-10-18 14:45:18","Pearson, Su","","Royal Botanic Gardens Victoria","","","Monstera deliciosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","345","MUSCCOMO.TIF","","Muscari comosum","","Image","Illustration","","","","","2012-10-18 14:45:20","2012-10-18 14:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Muscari comosum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","346","MUSCARME.TIF","","Muscari armeniacum","","Image","Illustration","","","","","2012-10-18 14:45:20","2012-10-18 14:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Muscari armeniacum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","347","MUSCBOTR.TIF","","Muscari botryoides","","Image","Illustration","","","","","2012-10-18 14:45:20","2012-10-18 14:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Muscari botryoides","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","348","NAGEANGU.TIF","","Nageliella angustifolia","","Image","Illustration","","","","","2012-10-18 14:45:20","2012-10-18 14:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nageliella angustifolia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","349","NANNRITC.TIF","","Nannorrhops ritchieana","","Image","Illustration","","","","","2012-10-18 14:45:20","2012-10-18 14:45:20","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nannorrhops ritchieana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","350","NARCBULB.TIF","","Narcissus bulbocodium","","Image","Illustration","","","","","2012-10-18 14:45:22","2012-10-18 14:45:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus bulbocodium","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","351","NARCJONQ.TIF","","Narcissus jonquilla","","Image","Illustration","","","","","2012-10-18 14:45:22","2012-10-18 14:45:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus jonquilla","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","352","NANOMEDU.TIF","","Nanodes medusae","","Image","Illustration","","","","","2012-10-18 14:45:22","2012-10-18 14:45:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nanodes medusae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","353","NARCPAPY.TIF","","Narcissus papyraceus","","Image","Illustration","","","","","2012-10-18 14:45:22","2012-10-18 14:45:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus papyraceus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","354","NARCPSEU.TIF","","Narcissus pseudonarcissus","","Image","Illustration","","","","","2012-10-18 14:45:24","2012-10-18 14:45:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus pseudonarcissus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","355","NARCPOET.TIF","","Narcissus poeticus","","Image","Illustration","","","","","2012-10-18 14:45:22","2012-10-18 14:45:22","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus poeticus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","356","NARCTRIA.TIF","","Narcissus triandrus","","Image","Illustration","","","","","2012-10-18 14:45:24","2012-10-18 14:45:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Narcissus triandrus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","357","NECTSICU.TIF","","Nectaroscordum siculum","","Image","Illustration","","","","","2012-10-18 14:45:24","2012-10-18 14:45:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nectaroscordum siculum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","358","NEORCARO.TIF","","Neoregelia carolinae","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neoregelia carolinae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","359","NEOLPULC.TIF","","Neolauchea pulchella","","Image","Illustration","","","","","2012-10-18 14:45:24","2012-10-18 14:45:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neolauchea pulchella","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","360","NEOFFALC.TIF","","Neofinetia falcata","","Image","Illustration","","","","","2012-10-18 14:45:24","2012-10-18 14:45:24","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neofinetia falcata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","361","NEORCHLO.TIF","","Neoregelia chlorosticta","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neoregelia chlorosticta","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","362","NEORCONC.TIF","","Neoregelia concentrica","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neoregelia concentrica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","363","NEORSPEC.TIF","","Neoregelia spectabilis","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neoregelia spectabilis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","364","NEORMARM.TIF","","Neoregelia marmorata","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Neoregelia marmorata","","","","","","","",,,2680,2836,,,,,"TIFF Image"
"flora_illustrations","365","NIDUBILL.TIF","","Nidularium billbergioides","","Image","Illustration","","","","","2012-10-18 14:45:26","2012-10-18 14:45:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nidularium billbergioides","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","366","NIDUFULG.TIF","","Nidularium fulgens","","Image","Illustration","","","","","2012-10-18 14:45:28","2012-10-18 14:45:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nidularium fulgens","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","367","OCHACARN.TIF","","Ochagavia carnea","","Image","Illustration","","","","","2012-10-18 14:45:28","2012-10-18 14:45:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ochagavia carnea","","","","","","","",,,2436,2836,,,,,"TIFF Image"
"flora_illustrations","368","NIDUPROC.TIF","","Nidularium procerum","","Image","Illustration","","","","","2012-10-18 14:45:28","2012-10-18 14:45:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Nidularium procerum","","","","","","","",,,2572,2836,,,,,"TIFF Image"
"flora_illustrations","369","ODONNOBI.TIF","","Odontoglossum nobile","","Image","Illustration","","","","","2012-10-18 14:45:28","2012-10-18 14:45:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Odontoglossum nobile","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","371","ONCICUCU.TIF","","Oncidium cucullatum","","Image","Illustration","","","","","2012-10-18 14:45:30","2012-10-18 14:45:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Oncidium cucullatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","372","ONCIFORB.TIF","","Oncidium forbesii","","Image","Illustration","","","","","2012-10-18 14:45:30","2012-10-18 14:45:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Oncidium forbesii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","373","ONCILANC.TIF","","Oncidium lanceanum","","Image","Illustration","","","","","2012-10-18 14:45:30","2012-10-18 14:45:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Oncidium lanceanum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
